Device IP,TransactionID,Transaction Time,Location,Type,Purpose,Amount Spikes,Debited Amt,Credited Amt,Total Amt
49.207.45.128,TXN819470997,2022-08-10 13:58:01,BTM Layout,Debit,Fuel,No,2634,0,733508
49.207.45.128,TXN498435575,2022-08-10 15:48:15,BTM Layout,Debit,Transport,No,194,0,733314
49.207.45.128,TXN469863176,2022-08-10 17:34:15,BTM Layout,Debit,Service Charges,No,99,0,733215
49.207.45.128,TXN309442614,2022-08-11 11:41:02,Indiranagar,Debit,Service Charges,No,229,0,732986
49.207.45.128,TXN487218245,2022-08-11 15:07:24,BTM Layout,Debit,Service Charges,No,238,0,732748
49.207.45.128,TXN180020226,2022-08-11 16:31:00,BTM Layout,Debit,Bank Charges,No,315,0,732433
49.207.45.128,TXN587797443,2022-08-11 17:45:45,Malleshwaram,Debit,Service Charges,No,100,0,732333
49.207.45.128,TXN651794284,2022-08-12 06:05:03,MG Road,Debit,Service Charges,No,121,0,732212
172.19.8.90,TXN354409605,2022-08-12 13:53:51,Malleshwaram,Debit,Entertainment,No,1265,0,730947
49.207.45.128,TXN633082893,2022-08-12 15:34:29,MG Road,Debit,Service Charges,No,139,0,730808
49.207.45.128,TXN179935399,2022-08-12 19:24:22,Malleshwaram,Debit,Transport,No,157,0,730651
49.207.45.128,TXN219622546,2022-08-12 23:19:51,HSR Layout,Debit,Service Charges,No,99,0,730552
192.168.1.105,TXN145775037,2022-08-13 11:34:11,BTM Layout,Credit,Cashback,No,0,388,730940
49.207.45.128,TXN710561274,2022-08-13 12:00:53,MG Road,Debit,Transport,No,18,0,730922
49.207.45.128,TXN694379491,2022-08-13 20:04:22,Whitefield,Debit,Bank Charges,No,30,0,730892
49.207.45.128,TXN409798453,2022-08-13 20:17:43,Koramangala,Debit,Bank Charges,No,180,0,730712
49.207.45.128,TXN489075445,2022-08-13 21:10:41,Indiranagar,Debit,Bank Charges,No,187,0,730525
49.207.45.128,TXN231089584,2022-08-13 22:26:08,Jayanagar,Debit,Service Charges,No,294,0,730231
49.207.45.128,TXN685878125,2022-08-13 23:14:57,Jayanagar,Debit,Bank Charges,No,85,0,730146
49.207.45.128,TXN429824031,2022-08-14 16:24:52,Whitefield,Debit,Transport,No,386,0,729760
49.207.45.128,TXN918496065,2022-08-14 17:25:18,MG Road,Debit,Service Charges,No,157,0,729603
49.207.45.128,TXN241432518,2022-08-14 21:08:24,MG Road,Debit,Service Charges,No,114,0,729489
49.207.45.128,TXN706928826,2022-08-15 08:12:49,Indiranagar,Debit,Bank Charges,No,207,0,729282
172.18.5.67,TXN609808432,2022-08-15 18:36:39,Koramangala,Debit,Food & Drink,No,623,0,728659
49.207.45.128,TXN813721913,2022-08-16 07:36:58,Malleshwaram,Debit,Bank Charges,No,40,0,728619
49.207.45.128,TXN982910580,2022-08-16 08:20:08,HSR Layout,Debit,Bank Charges,No,141,0,728478
49.207.45.128,TXN263356385,2022-08-16 08:50:22,Koramangala,Debit,Transport,No,80,0,728398
49.207.45.128,TXN521155295,2022-08-16 09:54:17,Indiranagar,Debit,Service Charges,No,264,0,728134
49.207.45.128,TXN608221251,2022-08-16 15:21:06,MG Road,Debit,Bank Charges,No,43,0,728091
49.207.45.128,TXN571729313,2022-08-16 22:14:25,Jayanagar,Debit,Groceries,Yes,6678,0,721413
49.207.45.128,TXN301737624,2022-08-17 07:05:30,MG Road,Credit,Interest Credit,No,0,145,721558
49.207.45.128,TXN973095017,2022-08-17 15:12:41,Indiranagar,Debit,Bank Charges,No,19,0,721539
49.207.45.128,TXN163615745,2022-08-17 15:15:49,Jayanagar,Debit,Service Charges,No,328,0,721211
192.168.1.105,TXN127959821,2022-08-18 10:39:22,Malleshwaram,Credit,Interest Credit,No,0,87,721298
49.207.45.128,TXN655028667,2022-08-18 12:11:00,Jayanagar,Debit,Service Charges,No,320,0,720978
172.19.8.90,TXN629204162,2022-08-18 13:19:02,Jayanagar,Debit,Entertainment,No,930,0,720048
49.207.45.128,TXN282899169,2022-08-18 14:30:04,Jayanagar,Debit,Bank Charges,No,113,0,719935
49.207.45.128,TXN217565164,2022-08-18 20:03:01,BTM Layout,Debit,Groceries,No,2597,0,717338
49.207.45.128,TXN578901060,2022-08-18 21:02:52,BTM Layout,Debit,Transport,No,141,0,717197
49.207.45.128,TXN389065976,2022-08-18 21:35:33,Whitefield,Debit,Bank Charges,No,141,0,717056
49.207.45.128,TXN751083553,2022-08-19 07:18:45,HSR Layout,Debit,Bank Charges,No,121,0,716935
49.207.45.128,TXN749323903,2022-08-19 08:43:18,BTM Layout,Debit,Entertainment,Yes,1649,0,715286
49.207.45.128,TXN853125064,2022-08-19 10:43:12,Whitefield,Debit,Service Charges,No,250,0,715036
49.207.45.128,TXN170154463,2022-08-19 13:24:28,BTM Layout,Debit,Transport,No,93,0,714943
49.207.45.128,TXN717305195,2022-08-19 15:12:06,HSR Layout,Debit,Bank Charges,No,248,0,714695
49.207.45.128,TXN446411076,2022-08-19 19:29:41,Jayanagar,Debit,Service Charges,No,22,0,714673
49.207.45.128,TXN302606429,2022-08-19 20:27:16,Whitefield,Debit,Transport,No,68,0,714605
49.207.45.128,TXN772703212,2022-08-20 07:54:45,BTM Layout,Debit,Bank Charges,No,138,0,714467
172.18.5.67,TXN617858685,2022-08-20 08:11:33,Indiranagar,Debit,Food & Drink,No,1449,0,713018
10.20.30.45,TXN495405641,2022-08-20 09:55:46,BTM Layout,Credit,Cashback,No,0,531,713549
49.207.45.128,TXN179130245,2022-08-20 14:54:57,Koramangala,Debit,Service Charges,No,291,0,713258
49.207.45.128,TXN373332761,2022-08-20 18:03:03,Indiranagar,Debit,Transport,No,154,0,713104
49.207.45.128,TXN300331805,2022-08-20 22:40:43,Jayanagar,Debit,Transport,No,93,0,713011
49.207.45.128,TXN314572114,2022-08-20 23:55:01,Indiranagar,Debit,Bank Charges,No,72,0,712939
49.207.45.128,TXN194068822,2022-08-21 09:23:33,Malleshwaram,Debit,Transport,No,190,0,712749
49.207.45.128,TXN281452285,2022-08-21 13:08:23,Whitefield,Debit,Service Charges,No,171,0,712578
49.207.45.128,TXN387278329,2022-08-21 19:46:48,Jayanagar,Debit,Bank Charges,No,282,0,712296
49.207.45.128,TXN987266292,2022-08-21 20:35:12,Jayanagar,Debit,Transport,No,165,0,712131
49.207.45.128,TXN115367639,2022-08-22 06:24:41,HSR Layout,Debit,Transport,No,132,0,711999
49.207.45.128,TXN270649808,2022-08-22 09:20:14,Indiranagar,Debit,Fuel,No,1800,0,710199
49.207.45.128,TXN653608245,2022-08-22 17:22:33,HSR Layout,Debit,Service Charges,No,85,0,710114
49.207.45.128,TXN737858626,2022-08-22 17:32:36,Whitefield,Credit,Reversal of Charges,No,0,93,710207
49.207.45.128,TXN804130729,2022-08-22 21:33:54,Malleshwaram,Debit,Transport,No,290,0,709917
49.207.45.128,TXN287998876,2022-08-22 21:39:59,HSR Layout,Debit,Transport,No,636,0,709281
172.16.10.22,TXN180033693,2022-08-22 22:38:17,MG Road,Debit,Food & Drink,No,846,0,708435
49.207.45.128,TXN664188672,2022-08-22 22:45:20,BTM Layout,Debit,Bank Charges,No,104,0,708331
49.207.45.128,TXN918790939,2022-08-23 07:23:05,Koramangala,Debit,Food & Drink,No,1360,0,706971
49.207.45.128,TXN908532132,2022-08-23 09:56:57,Whitefield,Credit,Cashback,No,0,229,707200
172.16.11.35,TXN433875693,2022-08-23 18:45:56,Koramangala,Debit,Food & Drink,No,1123,0,706077
49.207.45.128,TXN564573573,2022-08-24 08:39:20,BTM Layout,Debit,Transport,No,687,0,705390
49.207.45.128,TXN557414999,2022-08-24 12:20:17,Whitefield,Debit,Transport,No,199,0,705191
49.207.45.128,TXN117582253,2022-08-24 12:25:58,HSR Layout,Debit,Transport,No,153,0,705038
49.207.45.128,TXN473857721,2022-08-24 22:48:43,BTM Layout,Debit,Transport,No,256,0,704782
49.207.45.128,TXN766248009,2022-08-25 06:37:28,HSR Layout,Debit,Service Charges,No,244,0,704538
49.207.45.128,TXN793220393,2022-08-25 08:00:13,Whitefield,Debit,Service Charges,No,67,0,704471
49.207.45.128,TXN544627777,2022-08-25 08:54:40,Whitefield,Debit,Transport,No,54,0,704417
49.207.45.128,TXN196459701,2022-08-25 09:47:35,Jayanagar,Debit,Transport,No,141,0,704276
49.207.45.128,TXN179726532,2022-08-25 11:33:46,Jayanagar,Debit,Bank Charges,No,294,0,703982
49.207.45.128,TXN870350703,2022-08-25 11:58:22,Malleshwaram,Debit,Transport,No,418,0,703564
49.207.45.128,TXN551533238,2022-08-25 14:53:48,HSR Layout,Debit,Transport,Yes,1171,0,702393
49.207.45.128,TXN713200411,2022-08-25 16:41:43,HSR Layout,Debit,Service Charges,No,281,0,702112
49.207.45.128,TXN154687649,2022-08-25 17:46:35,BTM Layout,Debit,Fuel,No,1191,0,700921
49.207.45.128,TXN761101268,2022-08-25 22:36:07,BTM Layout,Debit,Bank Charges,No,261,0,700660
49.207.45.128,TXN433696139,2022-08-25 22:59:58,BTM Layout,Debit,Transport,No,221,0,700439
49.207.45.128,TXN202825949,2022-08-25 23:13:05,HSR Layout,Debit,Bank Charges,No,190,0,700249
49.207.45.128,TXN982020195,2022-08-26 06:05:35,Indiranagar,Debit,Entertainment,No,1983,0,698266
49.207.45.128,TXN854192538,2022-08-26 10:17:58,Indiranagar,Debit,Bank Charges,No,117,0,698149
49.207.45.128,TXN996188862,2022-08-26 14:47:10,Whitefield,Debit,Bank Charges,No,60,0,698089
49.207.45.128,TXN809658002,2022-08-26 16:29:58,HSR Layout,Debit,Service Charges,No,162,0,697927
49.207.45.128,TXN867659632,2022-08-26 17:41:35,BTM Layout,Debit,Transport,No,69,0,697858
49.207.45.128,TXN844801397,2022-08-27 08:12:07,Indiranagar,Credit,Reversal of Charges,No,0,72,697930
49.207.45.128,TXN974523605,2022-08-27 11:01:04,HSR Layout,Debit,Transport,No,50,0,697880
49.207.45.128,TXN832188405,2022-08-27 15:29:38,MG Road,Debit,Transport,No,81,0,697799
49.207.45.128,TXN129183325,2022-08-27 18:01:55,Jayanagar,Debit,Bank Charges,No,261,0,697538
49.207.45.128,TXN644591764,2022-08-27 19:48:18,MG Road,Debit,Fuel,No,2766,0,694772
49.207.45.128,TXN341994639,2022-08-28 06:14:07,HSR Layout,Debit,Service Charges,No,114,0,694658
49.207.45.128,TXN693066726,2022-08-28 14:30:29,BTM Layout,Debit,Healthcare,No,2031,0,692627
49.207.45.128,TXN799901916,2022-08-28 19:47:04,Malleshwaram,Debit,Bank Charges,No,203,0,692424
49.207.45.128,TXN975463208,2022-08-28 23:54:30,BTM Layout,Debit,Service Charges,No,306,0,692118
49.207.45.128,TXN771575683,2022-08-29 06:09:16,Jayanagar,Credit,Product Return,No,0,1368,693486
49.207.45.128,TXN642789205,2022-08-29 09:06:13,Koramangala,Debit,Transport,No,254,0,693232
49.207.45.128,TXN436007391,2022-08-29 12:03:37,Whitefield,Debit,Transport,No,102,0,693130
49.207.45.128,TXN916757691,2022-08-29 20:02:10,Whitefield,Debit,Bank Charges,No,232,0,692898
49.207.45.128,TXN202458964,2022-08-29 20:26:28,BTM Layout,Debit,Bank Charges,No,81,0,692817
49.207.45.128,TXN971464360,2022-08-30 06:04:09,Indiranagar,Debit,Transport,No,151,0,692666
49.207.45.128,TXN196160767,2022-08-30 09:45:51,Koramangala,Debit,Bank Charges,No,257,0,692409
49.207.45.128,TXN679181649,2022-08-30 11:15:45,Jayanagar,Debit,Bank Charges,No,13,0,692396
49.207.45.128,TXN719963648,2022-08-30 12:46:19,MG Road,Debit,Bank Charges,No,18,0,692378
49.207.45.128,TXN553423052,2022-08-30 16:04:46,Jayanagar,Debit,Service Charges,No,84,0,692294
49.207.45.128,TXN453483270,2022-08-30 18:16:42,Jayanagar,Debit,Transport,No,99,0,692195
49.207.45.128,TXN684057443,2022-08-30 18:51:20,Whitefield,Debit,Transport,No,299,0,691896
49.207.45.128,TXN925690017,2022-08-30 23:01:38,Koramangala,Debit,Transport,No,44,0,691852
192.168.1.105,TXN153011786,2022-08-31 08:01:42,Whitefield,Debit,Groceries,No,3125,0,688727
49.207.45.128,TXN550605885,2022-08-31 09:18:34,Jayanagar,Debit,Service Charges,No,38,0,688689
49.207.45.128,TXN345391661,2022-08-31 10:32:07,Indiranagar,Debit,Service Charges,No,72,0,688617
49.207.45.128,TXN802262239,2022-08-31 10:38:36,Koramangala,Debit,Service Charges,No,18,0,688599
49.207.45.128,TXN284144295,2022-08-31 16:49:24,MG Road,Debit,Service Charges,No,327,0,688272
49.207.45.128,TXN941585034,2022-08-31 16:50:08,Indiranagar,Debit,Service Charges,No,242,0,688030
172.19.8.90,TXN382904137,2022-08-31 17:59:53,Koramangala,Debit,Entertainment,No,3078,0,684952
49.207.45.128,TXN415953250,2022-08-31 19:00:57,Koramangala,Debit,Transport,No,26,0,684926
49.207.45.128,TXN890922225,2022-08-31 19:58:32,Jayanagar,Debit,Transport,No,60,0,684866
49.207.45.128,TXN180615079,2022-08-31 20:37:00,Whitefield,Debit,Bank Charges,No,92,0,684774
49.207.45.128,TXN659448176,2022-08-31 21:56:36,MG Road,Debit,Service Charges,No,282,0,684492
10.20.30.45,TXN546056520,2022-09-01 09:30:00,Jayanagar,Credit,Salary,No,0,102000,786492
49.207.45.128,TXN990106823,2022-09-02 10:20:07,Jayanagar,Debit,Transport,No,63,0,786429
49.207.45.128,TXN130933380,2022-09-02 10:51:10,Malleshwaram,Debit,Bank Charges,No,324,0,786105
49.207.45.128,TXN889283847,2022-09-02 12:40:02,MG Road,Debit,Service Charges,No,234,0,785871
49.207.45.128,TXN956565658,2022-09-02 16:06:34,HSR Layout,Debit,Transport,No,29,0,785842
49.207.45.128,TXN831572427,2022-09-02 16:40:42,HSR Layout,Debit,Service Charges,No,191,0,785651
49.207.45.128,TXN472057459,2022-09-02 22:41:12,MG Road,Debit,Bank Charges,No,266,0,785385
49.207.45.128,TXN806705947,2022-09-03 19:23:27,Jayanagar,Debit,Transport,No,89,0,785296
49.207.45.128,TXN462319185,2022-09-04 13:17:56,BTM Layout,Debit,Transport,No,208,0,785088
49.207.45.128,TXN270644233,2022-09-04 16:43:31,Whitefield,Debit,Bank Charges,No,141,0,784947
49.207.45.128,TXN338105647,2022-09-04 19:44:58,BTM Layout,Debit,Transport,No,46,0,784901
49.207.45.128,TXN112775808,2022-09-04 21:44:38,Koramangala,Debit,Entertainment,Yes,2737,0,782164
49.207.45.128,TXN838070735,2022-09-05 09:43:37,Whitefield,Debit,Transport,No,619,0,781545
49.207.45.128,TXN945108287,2022-09-05 12:42:59,HSR Layout,Debit,Bank Charges,No,54,0,781491
49.207.45.128,TXN288902071,2022-09-05 14:32:07,Whitefield,Debit,Service Charges,No,116,0,781375
49.207.45.128,TXN233511796,2022-09-05 22:36:28,Jayanagar,Debit,Transport,No,307,0,781068
49.207.45.128,TXN298709072,2022-09-06 07:11:13,Malleshwaram,Debit,Transport,No,208,0,780860
49.207.45.128,TXN255517513,2022-09-06 08:08:52,Jayanagar,Debit,Service Charges,No,318,0,780542
49.207.45.128,TXN791184295,2022-09-06 11:13:45,HSR Layout,Debit,Transport,No,30,0,780512
49.207.45.128,TXN477150653,2022-09-06 13:39:26,HSR Layout,Debit,Bank Charges,No,73,0,780439
49.207.45.128,TXN605984188,2022-09-07 12:03:26,Koramangala,Debit,Bank Charges,No,186,0,780253
49.207.45.128,TXN112433231,2022-09-07 12:40:38,Jayanagar,Debit,Fuel,No,1317,0,778936
49.207.45.128,TXN780647984,2022-09-07 16:10:37,BTM Layout,Debit,Transport,No,58,0,778878
49.207.45.128,TXN447918649,2022-09-07 17:37:17,Indiranagar,Debit,Service Charges,No,186,0,778692
49.207.45.128,TXN238134239,2022-09-07 19:32:46,Whitefield,Debit,Service Charges,No,190,0,778502
172.19.8.90,TXN669278722,2022-09-07 19:35:08,Whitefield,Debit,Entertainment,No,3006,0,775496
49.207.45.128,TXN419434899,2022-09-07 20:55:20,Malleshwaram,Debit,Bank Charges,No,84,0,775412
49.207.45.128,TXN419841587,2022-09-08 06:49:32,Malleshwaram,Debit,Bank Charges,No,198,0,775214
49.207.45.128,TXN454994964,2022-09-08 10:28:35,Whitefield,Debit,Transport,No,85,0,775129
49.207.45.128,TXN695731229,2022-09-08 10:45:32,BTM Layout,Debit,Bank Charges,No,62,0,775067
49.207.45.128,TXN894061679,2022-09-08 13:46:10,Malleshwaram,Debit,Transport,No,266,0,774801
49.207.45.128,TXN391866741,2022-09-08 14:01:27,Malleshwaram,Debit,Bank Charges,No,170,0,774631
49.207.45.128,TXN972527028,2022-09-08 14:17:46,Koramangala,Debit,Bank Charges,No,190,0,774441
49.207.45.128,TXN196436279,2022-09-08 18:00:04,Indiranagar,Debit,Bank Charges,No,15,0,774426
49.207.45.128,TXN491900623,2022-09-08 21:01:40,BTM Layout,Debit,Bank Charges,No,265,0,774161
49.207.45.128,TXN202027988,2022-09-08 23:24:39,Koramangala,Debit,Service Charges,No,23,0,774138
49.207.45.128,TXN707462690,2022-09-09 11:55:24,BTM Layout,Credit,Reversal of Charges,No,0,97,774235
49.207.45.128,TXN171331068,2022-09-09 19:11:57,MG Road,Debit,Transport,No,190,0,774045
49.207.45.128,TXN264157471,2022-09-09 19:40:05,Whitefield,Debit,Service Charges,No,26,0,774019
49.207.45.128,TXN991077307,2022-09-09 20:15:21,Indiranagar,Debit,Bank Charges,No,316,0,773703
49.207.45.128,TXN814211557,2022-09-09 20:24:08,HSR Layout,Debit,Bank Charges,No,126,0,773577
49.207.45.128,TXN412778583,2022-09-09 22:50:03,Indiranagar,Debit,Service Charges,No,186,0,773391
192.168.1.105,TXN381363875,2022-09-09 23:31:30,MG Road,Debit,Groceries,No,3177,0,770214
49.207.45.128,TXN752135128,2022-09-10 10:04:26,Malleshwaram,Debit,Bank Charges,No,26,0,770188
172.16.11.35,TXN399247009,2022-09-10 12:49:52,MG Road,Debit,Food & Drink,No,1044,0,769144
49.207.45.128,TXN534029431,2022-09-10 19:20:11,Indiranagar,Debit,Transport,No,248,0,768896
49.207.45.128,TXN267302610,2022-09-10 19:35:14,BTM Layout,Debit,Bank Charges,No,220,0,768676
192.168.1.105,TXN764293622,2022-09-10 22:28:17,Malleshwaram,Debit,Groceries,No,3450,0,765226
49.207.45.128,TXN775594572,2022-09-10 22:57:07,Whitefield,Debit,Bank Charges,No,246,0,764980
49.207.45.128,TXN896953794,2022-09-11 06:35:17,BTM Layout,Debit,Service Charges,No,72,0,764908
49.207.45.128,TXN192441149,2022-09-11 07:22:34,Jayanagar,Debit,Transport,No,289,0,764619
49.207.45.128,TXN807248833,2022-09-11 09:06:00,Whitefield,Debit,Transport,No,370,0,764249
49.207.45.128,TXN411842982,2022-09-11 15:17:51,Indiranagar,Debit,Service Charges,No,195,0,764054
49.207.45.128,TXN241021426,2022-09-11 16:21:11,MG Road,Debit,Service Charges,No,231,0,763823
49.207.45.128,TXN131406853,2022-09-11 18:17:31,HSR Layout,Debit,Bank Charges,No,167,0,763656
49.207.45.128,TXN880978413,2022-09-11 23:36:40,Whitefield,Debit,Transport,No,118,0,763538
49.207.45.128,TXN586763976,2022-09-12 07:31:33,Indiranagar,Debit,Transport,No,101,0,763437
49.207.45.128,TXN354704064,2022-09-12 13:27:40,BTM Layout,Debit,Bank Charges,No,13,0,763424
49.207.45.128,TXN632246264,2022-09-12 17:07:51,MG Road,Debit,Service Charges,No,237,0,763187
49.207.45.128,TXN874077978,2022-09-12 19:15:34,HSR Layout,Debit,Bank Charges,No,42,0,763145
49.207.45.128,TXN563937218,2022-09-13 07:20:05,Malleshwaram,Debit,Bank Charges,No,66,0,763079
49.207.45.128,TXN578673701,2022-09-13 08:19:56,Malleshwaram,Debit,Fuel,Yes,3186,0,759893
49.207.45.128,TXN991390221,2022-09-13 09:44:11,HSR Layout,Debit,Transport,No,25,0,759868
49.207.45.128,TXN662795381,2022-09-13 10:48:02,MG Road,Debit,Transport,No,245,0,759623
49.207.45.128,TXN627026758,2022-09-13 11:18:50,BTM Layout,Debit,Service Charges,No,240,0,759383
49.207.45.128,TXN467798632,2022-09-13 16:54:29,BTM Layout,Debit,Service Charges,No,89,0,759294
49.207.45.128,TXN363540957,2022-09-13 21:55:46,BTM Layout,Debit,Service Charges,No,258,0,759036
49.207.45.128,TXN610026278,2022-09-13 22:49:11,BTM Layout,Debit,Bank Charges,No,299,0,758737
49.207.45.128,TXN189537069,2022-09-14 06:08:01,Malleshwaram,Debit,Service Charges,Yes,88,0,758649
49.207.45.128,TXN484129557,2022-09-14 07:22:16,MG Road,Debit,Service Charges,No,298,0,758351
49.207.45.128,TXN783179182,2022-09-14 11:45:44,MG Road,Debit,Bank Charges,No,96,0,758255
10.20.30.45,TXN517131587,2022-09-14 15:00:20,Koramangala,Credit,Cashback,No,0,344,758599
10.20.30.45,TXN654402836,2022-09-14 17:10:58,BTM Layout,Credit,Cashback,No,0,543,759142
49.207.45.128,TXN923136624,2022-09-14 17:20:53,Koramangala,Debit,Transport,No,275,0,758867
10.20.30.45,TXN359858711,2022-09-14 18:32:49,Malleshwaram,Credit,Cashback,No,0,434,759301
49.207.45.128,TXN484084884,2022-09-14 18:44:04,Indiranagar,Credit,Interest Credit,No,0,138,759439
49.207.45.128,TXN735614070,2022-09-14 20:58:51,Jayanagar,Debit,Service Charges,No,125,0,759314
49.207.45.128,TXN584285387,2022-09-15 10:06:46,BTM Layout,Debit,Transport,No,269,0,759045
49.207.45.128,TXN889970552,2022-09-15 17:53:11,Indiranagar,Debit,Service Charges,No,306,0,758739
49.207.45.128,TXN620772698,2022-09-16 09:23:28,Indiranagar,Debit,Transport,No,190,0,758549
49.207.45.128,TXN644072341,2022-09-16 22:59:25,Indiranagar,Debit,Fuel,No,2465,0,756084
49.207.45.128,TXN954594781,2022-09-17 07:39:06,Whitefield,Debit,Bank Charges,No,52,0,756032
49.207.45.128,TXN646097072,2022-09-17 12:45:31,Whitefield,Debit,Transport,No,299,0,755733
49.207.45.128,TXN338980203,2022-09-17 15:30:07,BTM Layout,Debit,Groceries,No,4989,0,750744
49.207.45.128,TXN589658914,2022-09-18 07:15:24,HSR Layout,Debit,Service Charges,No,33,0,750711
49.207.45.128,TXN669787626,2022-09-18 08:54:48,Whitefield,Debit,Bank Charges,No,132,0,750579
49.207.45.128,TXN247811321,2022-09-18 20:23:29,HSR Layout,Debit,Transport,No,287,0,750292
49.207.45.128,TXN706086942,2022-09-19 13:04:08,Whitefield,Debit,Transport,No,228,0,750064
49.207.45.128,TXN696133205,2022-09-19 16:06:55,Whitefield,Debit,Service Charges,No,26,0,750038
49.207.45.128,TXN149766141,2022-09-19 19:24:02,Whitefield,Debit,Transport,No,92,0,749946
49.207.45.128,TXN240096968,2022-09-19 22:59:01,HSR Layout,Debit,Fuel,No,2535,0,747411
49.207.45.128,TXN918324187,2022-09-19 23:04:33,Koramangala,Debit,Bank Charges,No,299,0,747112
49.207.45.128,TXN102918621,2022-09-20 08:22:34,HSR Layout,Debit,Service Charges,No,311,0,746801
49.207.45.128,TXN682548969,2022-09-20 10:22:45,Koramangala,Debit,Transport,No,178,0,746623
49.207.45.128,TXN824428613,2022-09-20 12:19:35,Malleshwaram,Debit,Food & Drink,No,1073,0,745550
49.207.45.128,TXN544376872,2022-09-20 13:06:45,MG Road,Debit,Bank Charges,No,19,0,745531
49.207.45.128,TXN871447452,2022-09-20 13:19:17,Malleshwaram,Debit,Bank Charges,No,188,0,745343
49.207.45.128,TXN628662605,2022-09-20 13:43:51,Malleshwaram,Debit,Service Charges,No,96,0,745247
172.16.11.35,TXN859514002,2022-09-20 16:37:28,Malleshwaram,Debit,Food & Drink,No,493,0,744754
